Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2019,8,16,17:40,UTC,7,1015.2,73,0,-1,17.6,12.7,47120,178,3.6,2.2
2019,8,16,17:50,UTC,7,1015.2,75,0,-1,17.5,12.9,39940,175,4.2,2.7
2019,8,16,18:00,UTC,7,1015.2,74,0,-1,17.5,12.8,37250,164,4,2.8
2019,8,16,18:10,UTC,7,1015.2,78,0,-1,17.4,13.5,37680,156,4.6,3.1
2019,8,16,18:20,UTC,7,1015.3,78,0,-1,17.4,13.6,42480,164,4.5,2.9
2019,8,16,18:30,UTC,8,1015.2,79,0,-1,17.4,13.7,38140,163,4,2.6
2019,8,16,18:40,UTC,8,1015.2,81,0,-1,17.3,14,36190,153,3.8,2.6
2019,8,16,18:50,UTC,5,1015.3,80,0,-1,17.3,13.7,40920,156,4.3,2.5
2019,8,16,19:00,UTC,5,1015.2,80,0,-1,17.2,13.6,39810,150,4.4,2.8
2019,8,16,19:10,UTC,5,1015.2,81,0,-1,17.1,13.7,46400,138,4.7,3.3
2019,8,16,19:20,UTC,7,1015.2,80,0,-1,17.2,13.6,38770,143,4.9,3.3
2019,8,16,19:30,UTC,7,1015.3,82,0,-1,17.1,14,40180,144,4.7,2.8
2019,8,16,19:40,UTC,7,1015.3,82,0,-1,17.1,14,41120,139,4.6,3
2019,8,16,19:50,UTC,7,1015.3,81,0,-1,17.1,13.8,39440,138,4.6,3.1
2019,8,16,20:00,UTC,7,1015.2,79,0,-1,17.3,13.7,37980,132,4.7,3.2
2019,8,16,20:10,UTC,8,1015.2,80,0,-1,17.3,13.9,39750,124,4.8,3.3
2019,8,16,20:20,UTC,7,1015.2,82,0,-1,17.3,14.1,49750,126,5,3.4
2019,8,16,20:30,UTC,7,1015.3,82,0,-1,17.2,14.1,43990,131,4.8,2.8
2019,8,16,20:40,UTC,7,1015.3,83,0,-1,17.3,14.4,42060,132,4.2,2.9
2019,8,16,20:50,UTC,7,1015.4,85,0,-1,17.3,14.6,46200,131,4.8,3.2
2019,8,16,21:00,UTC,7,1015.3,85,0,-1,17.3,14.7,39320,138,4.7,2.9
2019,8,16,21:10,UTC,7,1015.4,84,0,-1,17.3,14.7,48850,135,4.3,2.9
2019,8,16,21:20,UTC,7,1015.4,84,0,-1,17.3,14.6,42670,138,4.1,2.6
2019,8,16,21:30,UTC,7,1015.3,83,0,-1,17.3,14.5,41360,142,4,2.8
2019,8,16,21:40,UTC,7,1015.3,82,0,-1,17.4,14.3,46780,145,4.4,2.8
2019,8,16,21:50,UTC,7,1015.2,81,0,-1,17.4,14.2,50000,149,4.9,3
2019,8,16,22:00,UTC,7,1015.2,80,0,-1,17.5,14,46370,148,5.2,3
2019,8,16,22:10,UTC,7,1015.2,80,0,-1,17.5,14,48800,145,4.6,3
2019,8,16,22:20,UTC,7,1015.2,80,0,-1,17.5,14,45780,138,4.4,3.1
2019,8,16,22:30,UTC,7,1015.2,81,0,-1,17.5,14.2,44770,134,5,3.2
2019,8,16,22:40,UTC,7,1015.2,80,0,-1,17.4,14,48620,137,4.4,2.9
2019,8,16,22:50,UTC,7,1015.2,80,0,-1,17.3,13.7,50000,141,3.9,2.5
2019,8,16,23:00,UTC,5,1015.2,79,0,-1,17.3,13.6,50000,141,4.4,2.9
2019,8,16,23:10,UTC,7,1015.1,78,0,-1,17.5,13.6,46500,142,3.9,2.6
2019,8,16,23:20,UTC,7,1015.1,78,0,-1,17.4,13.6,48900,143,4.7,3.1
2019,8,16,23:30,UTC,7,1015.2,78,0,-1,17.5,13.7,47270,145,5,3.1
2019,8,16,23:40,UTC,7,1015.1,79,0,-1,17.3,13.6,50000,152,5.7,3
2019,8,16,23:50,UTC,5,1015.1,79,0,-1,17.2,13.6,48580,149,5.7,3.5
2019,8,17,00:00,UTC,1,1015,80,0,-1,17,13.6,50000,147,5.5,3.3
2019,8,17,00:10,UTC,1,1015,81,0,-1,16.9,13.6,44500,145,5.3,3.3
2019,8,17,00:20,UTC,1,1015,82,0,-1,16.8,13.7,48260,140,5,3.3
2019,8,17,00:30,UTC,3,1015,82,0,-1,16.8,13.8,50000,140,5.5,3.2
2019,8,17,00:40,UTC,5,1014.9,82,0,-1,16.9,13.9,50000,141,5.1,3.3
2019,8,17,00:50,UTC,7,1014.9,83,0,-1,16.9,13.9,41480,146,5.4,3.1
2019,8,17,01:00,UTC,7,1014.8,82,0,-1,17,13.9,45500,140,4.9,3.1
2019,8,17,01:10,UTC,8,1014.8,82,0,-1,17,13.9,48220,138,4.9,3.1
2019,8,17,01:20,UTC,7,1014.8,82,0,-1,17,13.9,44170,142,5.1,3.2
2019,8,17,01:30,UTC,7,1014.7,82,0,-1,17.1,14,48290,144,5.7,3.3
2019,8,17,01:40,UTC,7,1014.6,82,0,-1,17.1,14,50000,142,5.9,3.5
2019,8,17,01:50,UTC,7,1014.7,82,0,-1,17.1,13.9,48950,143,5.4,3.2
2019,8,17,02:00,UTC,7,1014.6,82,0,-1,17,13.9,50000,145,6,3.4
2019,8,17,02:10,UTC,7,1014.5,82,0,-1,17,13.9,47360,150,6,3.2
2019,8,17,02:20,UTC,7,1014.5,82,0,-1,17,14,50000,146,5.2,3.2
2019,8,17,02:30,UTC,7,1014.5,81,0,-1,17.1,13.8,43850,151,5.9,3
2019,8,17,02:40,UTC,7,1014.4,80,0,-1,17.2,13.7,48720,153,5.6,3.4
2019,8,17,02:50,UTC,7,1014.4,80,0,-1,17.2,13.7,44660,156,6.6,4
2019,8,17,03:00,UTC,7,1014.5,80,0,-1,17.1,13.6,47000,159,5.9,3.5
2019,8,17,03:10,UTC,7,1014.5,80,0,-1,17.1,13.6,48620,162,6,4.1
2019,8,17,03:20,UTC,7,1014.6,81,0,-1,17.1,13.8,43590,164,5.7,3.9
2019,8,17,03:30,UTC,7,1014.6,80,0,-1,17.2,13.6,48000,165,5.1,3.2
2019,8,17,03:40,UTC,7,1014.5,78,0,-1,17.2,13.3,43710,173,5.5,3.6
2019,8,17,03:50,UTC,7,1014.5,78,0,-1,17.2,13.3,45810,170,7,4.3
2019,8,17,04:00,UTC,7,1014.6,78,0,-1,17.3,13.4,42880,174,6.2,3.6
2019,8,17,04:10,UTC,7,1014.6,78,0,-1,17.2,13.4,48160,176,7.8,4.4
2019,8,17,04:20,UTC,7,1014.6,78,0,-1,17.2,13.3,46120,176,6.5,4.1
2019,8,17,04:30,UTC,7,1014.7,78,0,-1,17.2,13.3,41980,176,6.1,3.9
2019,8,17,04:40,UTC,7,1014.7,79,0,-1,17.3,13.6,46940,178,7.1,4
2019,8,17,04:50,UTC,7,1014.8,80,0,-1,17.1,13.6,42500,177,5.7,3.8
2019,8,17,05:00,UTC,7,1014.8,80,0,-1,17.1,13.7,49020,181,4.7,3.1
2019,8,17,05:10,UTC,7,1014.8,81,0,-1,17.1,13.7,41710,177,5.6,3.2
2019,8,17,05:20,UTC,7,1014.8,81,0,-1,17.2,13.8,42830,185,6.3,3.3
2019,8,17,05:30,UTC,7,1014.8,79,0,-1,17.3,13.7,40000,188,6.6,3.5
2019,8,17,05:40,UTC,7,1014.8,79,0,-1,17.4,13.7,47130,189,6.4,3.9
2019,8,17,05:50,UTC,7,1014.9,79,0,-1,17.2,13.5,41830,185,5.2,3.2
2019,8,17,06:00,UTC,7,1014.9,81,0,-1,17.3,13.9,42620,184,5.6,3.3
2019,8,17,06:10,UTC,7,1014.9,80,0,-1,17.9,14.4,42540,181,5.6,3.6
2019,8,17,06:20,UTC,7,1015,79,0,-1,17.8,14.1,42710,187,5.8,3.5
2019,8,17,06:30,UTC,7,1015,80,0,-1,17.6,14.2,37610,191,6.8,4.2
2019,8,17,06:40,UTC,7,1015,81,0,-1,17.7,14.4,40620,191,6.1,3.7
2019,8,17,06:50,UTC,3,1014.9,82,0,-1,17.5,14.3,37120,192,6.9,4.5
2019,8,17,07:00,UTC,1,1014.9,79,0,-1,18.2,14.6,38670,185,5.8,3.5
2019,8,17,07:10,UTC,,,,,,,,,190,5.3,3.2
2019,8,17,07:20,UTC,3,1015.1,80,0,-1,17.9,14.4,37760,188,6.9,4.4
2019,8,17,07:30,UTC,3,1015.1,80,0,-1,17.7,14.3,34860,183,7,4.5
2019,8,17,07:40,UTC,1,1015.1,80,0,-1,18.2,14.7,34430,178,6.5,3.9
2019,8,17,07:50,UTC,1,1015.1,80,0,-1,18.4,14.8,39380,173,5.7,3.7
2019,8,17,08:00,UTC,0,1015.2,76,0,-1,18.5,14.1,34740,176,6,3.8
2019,8,17,08:10,UTC,0,1015.2,77,0,-1,18.3,14.2,33220,180,6.7,4.2
2019,8,17,08:20,UTC,0,1015.3,76,0,-1,18.5,14.2,39220,171,7,4.4
2019,8,17,08:30,UTC,0,1015.3,75,0,-1,18.7,14.2,33710,170,7,4.5
2019,8,17,08:40,UTC,0,1015.3,73,0,-1,19.1,14.2,31960,177,7,4.5
2019,8,17,08:50,UTC,0,1015.4,75,0,-1,18.8,14.2,31420,175,6.1,4.2
2019,8,17,09:00,UTC,0,1015.4,75,0,-1,18.6,14,30700,172,6.3,3.6
2019,8,17,09:10,UTC,1,1015.5,75,0,-1,18.4,14,43990,177,6.5,4.3
2019,8,17,09:20,UTC,1,1015.5,73,0,-1,19,14.1,37540,180,6,3.8
2019,8,17,09:30,UTC,3,1015.5,76,0,-1,18.8,14.4,35880,184,5.4,3.7
2019,8,17,09:40,UTC,5,1015.5,75,0,-1,18.9,14.3,36780,187,6,3.6
2019,8,17,09:50,UTC,7,1015.4,75,0,-1,18.9,14.3,31960,188,6.3,3.8
2019,8,17,10:00,UTC,5,1015.4,74,0,-1,19.2,14.4,36430,174,5.7,3.8
2019,8,17,10:10,UTC,5,1015.4,70,0,-1,19.5,14,40490,165,5.9,3.9
2019,8,17,10:20,UTC,5,1015.4,70,0,-1,19.7,14,36810,162,6.7,4.7
2019,8,17,10:30,UTC,7,1015.4,69,0,-1,19.4,13.5,32180,169,5.8,3.7
2019,8,17,10:40,UTC,7,1015.5,68,0,-1,19.4,13.3,31880,161,5.8,3.7
2019,8,17,10:50,UTC,5,1015.5,66,0,-1,20.1,13.4,34910,177,4.8,2.8
2019,8,17,11:00,UTC,3,1015.4,65,0,-1,20.5,13.6,30490,174,5.1,3.3
2019,8,17,11:10,UTC,5,1015.3,62,0,-1,21.1,13.7,40360,178,4.5,3.1
2019,8,17,11:20,UTC,5,1015.2,63,0,-1,21.6,14.3,33120,178,5.1,3.2
2019,8,17,11:30,UTC,5,1015.2,61,0,-1,21.3,13.5,31870,173,4.7,3.1
2019,8,17,11:40,UTC,3,1015.2,61,0,-1,21.3,13.5,35780,173,5.7,4
2019,8,17,11:50,UTC,3,1015.2,62,0,-1,21,13.5,33660,166,5.4,3.8
2019,8,17,12:00,UTC,3,1015.1,62,0,-1,21.4,13.8,36630,207,5.7,2.7
2019,8,17,12:10,UTC,3,1014.9,62,0,-1,21.9,14.4,29120,158,4.9,3.3
2019,8,17,12:20,UTC,1,1014.9,60,0,-1,21.4,13.4,36700,164,4.4,3.1
2019,8,17,12:30,UTC,1,1014.9,62,0,-1,21.1,13.5,41440,170,5.4,3.3
2019,8,17,12:40,UTC,3,1014.7,62,0,-1,21.4,13.7,40860,177,4.4,2.9
2019,8,17,12:50,UTC,5,1014.7,61,0,-1,21.6,13.8,43890,169,4.7,3.1
2019,8,17,13:00,UTC,3,1014.7,63,0,-1,21.4,14.1,36760,165,5.3,2.6
2019,8,17,13:10,UTC,5,1014.7,64,0,-1,20.9,13.8,39920,179,4.8,2.8
2019,8,17,13:20,UTC,5,1014.6,65,0,-1,20.7,13.9,41530,138,4.5,2.4
2019,8,17,13:30,UTC,7,1014.6,66,0,-1,20.7,14.2,38290,124,4.2,2.9
2019,8,17,13:40,UTC,7,1014.6,66,0,-1,20.5,13.9,44170,128,4.7,3.4
2019,8,17,13:50,UTC,7,1014.5,67,0,-1,20.1,13.8,43330,132,4.2,2.9
2019,8,17,14:00,UTC,7,1014.5,70,0,-1,19.9,14.3,39980,139,4.6,3
2019,8,17,14:10,UTC,7,1014.4,70,0,-1,20.4,14.7,40190,127,3.8,2.6
2019,8,17,14:20,UTC,7,1014.3,70,0,-1,20,14.4,41990,115,5,3.7
2019,8,17,14:30,UTC,5,1014.3,71,0,-1,20,14.7,39150,129,4.7,3.3
2019,8,17,14:40,UTC,5,1014.3,72,0,-1,20,14.8,38410,122,5,3.4
2019,8,17,14:50,UTC,1,1014.3,69,0,-1,19.9,14,39680,118,6.2,4.3
2019,8,17,15:00,UTC,1,1014.2,69,0,-1,19.8,13.9,43270,120,5.6,3.9
2019,8,17,15:10,UTC,0,1014.2,70,0,-1,19.8,14.1,45590,120,5,3.7
2019,8,17,15:20,UTC,0,1014.1,69,0,-1,19.8,14,43390,119,4.8,3.6
2019,8,17,15:30,UTC,1,1014.1,69,0,-1,20.2,14.4,43260,115,4.6,3.6
2019,8,17,15:40,UTC,3,1014.1,68,0,-1,20.1,13.9,43970,115,4.8,3.6
2019,8,17,15:50,UTC,3,1014,68,0,-1,20,13.8,41850,114,4.5,3.1
2019,8,17,16:00,UTC,1,1014,68,0,-1,20,13.9,38230,115,3.3,2.6
2019,8,17,16:10,UTC,1,1014,68,0,-1,19.9,13.8,46820,117,3.1,2.4
2019,8,17,16:20,UTC,3,1014,69,0,-1,19.9,14,43010,135,3.3,2.1
2019,8,17,16:30,UTC,5,1014,69,0,-1,19.8,14,42130,137,2.8,2
2019,8,17,16:40,UTC,7,1014,71,0,-1,19.7,14.3,46650,138,2.8,1.9
2019,8,17,16:50,UTC,7,1014,72,0,-1,19.6,14.3,43700,143,2.9,1.7
2019,8,17,17:00,UTC,5,1014,72,0,-1,19.6,14.5,42270,123,2.3,1.3
2019,8,17,17:10,UTC,5,1014,72,0,-1,19.6,14.5,40070,129,2.3,1.7
2019,8,17,17:20,UTC,5,1014,72,0,-1,19.6,14.4,47710,131,2.2,1.5
2019,8,17,17:30,UTC,5,1014,74,0,-1,19.4,14.7,40820,115,2.5,1.7
2019,8,17,17:40,UTC,3,1013.9,75,0,-1,19.3,14.7,44840,117,3.7,2.7
2019,8,17,17:50,UTC,1,1013.9,76,0,-1,19.1,14.8,50000,115,3.1,2.1
2019,8,17,18:00,UTC,0,1013.8,79,0,-1,18.8,15.1,43030,111,3.1,2.3
2019,8,17,18:10,UTC,0,1013.9,81,0,-1,18.5,15.1,41480,115,3.3,2.7
2019,8,17,18:20,UTC,0,1013.9,82,0,-1,18.4,15.2,41730,115,3.6,2.8
2019,8,17,18:30,UTC,0,1013.9,83,0,-1,18.1,15.1,42840,114,3.4,2.6
2019,8,17,18:40,UTC,0,1013.8,84,0,-1,17.7,15,43300,116,2.7,2.1
2019,8,17,18:50,UTC,0,1013.8,86,0,-1,17.4,15,37430,116,2.5,1.8
2019,8,17,19:00,UTC,0,1013.7,84,0,-1,17.7,15,39100,118,3.7,2.2
2019,8,17,19:10,UTC,1,1013.7,83,0,-1,17.9,15,44020,120,3.8,2.4
2019,8,17,19:20,UTC,3,1013.7,79,0,-1,18.3,14.6,42380,125,3.7,2.3
2019,8,17,19:30,UTC,3,1013.6,77,0,-1,18.6,14.5,46020,146,4.3,2.3
2019,8,17,19:40,UTC,5,1013.8,77,0,-1,18.8,14.6,46900,150,3.2,2
2019,8,17,19:50,UTC,5,1013.7,74,0,-1,19,14.3,47430,142,6,3.2
2019,8,17,20:00,UTC,7,1013.7,73,0,-1,18.9,13.9,47390,143,4.2,2.1
2019,8,17,20:10,UTC,7,1013.6,74,0,-1,19,14.2,50000,155,5.5,2.1
2019,8,17,20:20,UTC,7,1013.6,76,0,-1,18.9,14.6,45510,154,6,3.5
2019,8,17,20:30,UTC,7,1013.6,77,0,-1,18.7,14.6,46180,161,6.8,3.8
2019,8,17,20:40,UTC,7,1013.6,77,0,-1,18.8,14.6,49070,162,6.1,3.4
2019,8,17,20:50,UTC,7,1013.5,76,0,-1,18.8,14.4,45780,162,7.5,3.9
2019,8,17,21:00,UTC,5,1013.5,75,0,-1,18.8,14.2,42760,162,8.7,4.3
2019,8,17,21:10,UTC,3,1013.6,75,0,-1,18.7,14.2,43460,162,7.2,4.5
2019,8,17,21:20,UTC,1,1013.6,76,0,-1,18.5,14.2,47480,157,8.8,5.1
2019,8,17,21:30,UTC,1,1013.6,77,0,-1,18.3,14.3,49450,157,7.9,4.6
2019,8,17,21:40,UTC,1,1013.5,77,0,-1,18.3,14.2,44710,158,7.4,4.3
2019,8,17,21:50,UTC,1,1013.5,76,0,-1,18.3,14,50000,154,7.4,4.9
2019,8,17,22:00,UTC,1,1013.5,76,0,-1,18.2,13.9,45460,156,7.9,4.5
2019,8,17,22:10,UTC,1,1013.5,76,0,-1,18.2,13.8,46910,159,7.3,4.7
2019,8,17,22:20,UTC,3,1013.5,76,0,-1,18.2,13.8,50000,160,7.3,5
2019,8,17,22:30,UTC,5,1013.6,75,0,-1,18.3,13.7,50000,170,6.5,3.7
2019,8,17,22:40,UTC,7,1013.5,76,0,-1,18.2,13.8,47300,194,5.4,2.3
2019,8,17,22:50,UTC,7,1013.4,77,0,-1,18.1,14,43440,163,5.2,2.3
2019,8,17,23:00,UTC,7,1013.4,76,0,-1,18.1,13.9,50000,153,5.7,3.5
2019,8,17,23:10,UTC,7,1013.6,75,0,-1,18.2,13.7,45710,179,6.1,3.2
2019,8,17,23:20,UTC,5,1013.5,77,0,-1,18,13.9,46850,230,5.2,2.7
2019,8,17,23:30,UTC,5,1013.5,79,0,-1,17.8,14,47100,176,5,2.5
2019,8,17,23:40,UTC,5,1013.4,78,0,-1,17.8,13.8,49930,165,5,3.2
2019,8,17,23:50,UTC,3,1013.3,77,0,-1,17.6,13.6,44120,164,6.4,3.3
2019,8,18,00:00,UTC,1,1013.3,78,0,-1,17.4,13.5,46980,167,4.2,2.5
2019,8,18,00:10,UTC,1,1013.3,78,0,-1,17.5,13.5,46530,181,5.5,2.8
2019,8,18,00:20,UTC,0,1013.4,80,0,-1,16.9,13.5,44520,203,4.2,2.3
2019,8,18,00:30,UTC,0,1013.3,78,0,-1,17.2,13.4,47430,184,6.3,3.5
2019,8,18,00:40,UTC,0,1013.3,77,0,-1,17.4,13.4,49970,169,5.9,3.4
2019,8,18,00:50,UTC,1,1013.2,78,0,-1,17.3,13.5,41710,165,7.2,3.8
2019,8,18,01:00,UTC,3,1013.2,77,0,-1,17.4,13.4,42980,162,6.7,3.4
2019,8,18,01:10,UTC,3,1013.1,78,0,-1,17.3,13.4,49410,152,5.8,3.6
2019,8,18,01:20,UTC,1,1013.1,78,0,-1,17.3,13.4,44190,150,6.8,4
2019,8,18,01:30,UTC,1,1013,77,0,-1,17.3,13.2,49010,149,7,4.4
2019,8,18,01:40,UTC,1,1012.9,76,0,-1,17.2,13,50000,157,7.4,4.1
2019,8,18,01:50,UTC,1,1012.8,76,0,-1,17.3,12.9,49180,161,8.2,4.1
2019,8,18,02:00,UTC,1,1012.8,76,0,-1,17.1,12.9,46090,164,7.9,4.7
2019,8,18,02:10,UTC,1,1012.7,76,0,-1,17.2,12.9,44460,161,7.1,4.1
2019,8,18,02:20,UTC,0,1012.7,76,0,-1,17.1,12.8,49100,162,7,4.1
2019,8,18,02:30,UTC,3,1012.7,77,0,-1,17.1,13,47310,162,7,4.1
2019,8,18,02:40,UTC,5,1012.7,76,0,-1,17.2,12.9,44680,160,5,3.4
2019,8,18,02:50,UTC,7,1012.7,76,0,-1,17.1,12.8,45960,161,5.8,3.5
2019,8,18,03:00,UTC,7,1012.7,76,0,-1,17.1,12.9,48400,166,5.6,3.3
2019,8,18,03:10,UTC,5,1012.7,78,0,-1,17,13,48820,156,5.2,3
2019,8,18,03:20,UTC,1,1012.7,80,0,-1,16.9,13.4,42840,146,4.3,2.6
2019,8,18,03:30,UTC,1,1012.8,80,0,-1,16.8,13.3,42370,155,5.3,3
2019,8,18,03:40,UTC,0,1012.8,80,0,-1,16.7,13.2,46920,168,5.1,3.2
2019,8,18,03:50,UTC,0,1012.8,79,0,-1,16.9,13.2,48870,164,5.5,3.1
2019,8,18,04:00,UTC,0,1012.8,80,0,-1,16.8,13.4,42460,152,5,3.3
2019,8,18,04:10,UTC,0,1012.8,80,0,-1,16.9,13.4,50000,158,5.5,3.7
2019,8,18,04:20,UTC,0,1012.7,79,0,-1,17.1,13.4,43630,158,6.3,3.6
2019,8,18,04:30,UTC,0,1012.7,78,0,-1,17.3,13.4,50000,154,5.7,3.5
2019,8,18,04:40,UTC,0,1012.6,76,0,-1,17.7,13.4,44660,156,6,3.4
2019,8,18,04:50,UTC,0,1012.6,76,0,-1,17.7,13.3,50000,157,6.4,4
2019,8,18,05:00,UTC,0,1012.6,74,0,-1,18,13.3,44310,159,6.6,4.5
2019,8,18,05:10,UTC,0,1012.5,74,0,-1,18.2,13.4,46290,160,7.5,4.5
2019,8,18,05:20,UTC,0,1012.5,73,0,-1,18.3,13.3,41390,161,6.4,4.4
2019,8,18,05:30,UTC,0,1012.5,71,0,-1,18.4,13.1,49750,160,7.6,5.1
2019,8,18,05:40,UTC,0,1012.5,71,0,-1,18.3,12.9,42260,156,8.5,5.5
2019,8,18,05:50,UTC,0,1012.6,70,0,-1,18.3,12.7,46210,158,7.5,4.5
2019,8,18,06:00,UTC,0,1012.6,70,0,-1,18.3,12.8,44740,158,7.6,4.7
2019,8,18,06:10,UTC,0,1012.6,71,0,-1,18.3,13,38820,144,8.3,5.1
2019,8,18,06:20,UTC,1,1012.7,68,0,-1,18.7,12.8,45040,148,7.8,5.5
2019,8,18,06:30,UTC,3,1012.7,66,0,-1,19.1,12.6,37570,147,8.3,6
2019,8,18,06:40,UTC,5,1012.7,65,0,-1,19.2,12.5,43800,152,8.4,5.4
2019,8,18,06:50,UTC,7,1012.7,65,0,-1,19.2,12.4,39750,148,8.1,5.4
2019,8,18,07:00,UTC,7,1012.6,66,0,-1,18.4,11.9,42350,145,7.7,5.2
2019,8,18,07:10,UTC,7,1012.6,65,0,-1,18.7,12.1,47950,150,9.2,5.3
2019,8,18,07:20,UTC,7,1012.5,64,0,-1,18.9,11.9,40200,151,7.2,4.3
2019,8,18,07:30,UTC,7,1012.5,62,0,-1,19.4,12,48110,145,5.5,3.4
2019,8,18,07:40,UTC,7,1012.3,60,0,-1,19.7,11.6,46900,138,5.9,4
2019,8,18,07:50,UTC,7,1012.3,61,0,-1,19.6,11.9,47500,134,7.1,4.7
2019,8,18,08:00,UTC,5,1012.2,62,0,-1,19.7,12.1,37250,132,8.3,5
2019,8,18,08:10,UTC,7,1012.2,61,0,-1,19.7,11.9,44760,132,9.6,5.6
2019,8,18,08:20,UTC,5,1012.2,64,0,-1,19.3,12.3,45360,132,8.9,6
2019,8,18,08:30,UTC,5,1012.2,65,0,-1,19.8,13,46010,130,9.7,5.5
2019,8,18,08:40,UTC,5,1012.3,64,0,-1,19.6,12.6,45360,131,8,4.9
2019,8,18,08:50,UTC,7,1012.2,62,0,-1,20,12.6,43560,132,8.4,4.8
2019,8,18,09:00,UTC,8,1012.2,64,0,-1,19.5,12.6,49140,128,8.4,5.2
2019,8,18,09:10,UTC,8,1012.2,62,0,-1,19.8,12.3,46550,130,8.7,5.7
2019,8,18,09:20,UTC,7,1012.2,62,0,-1,19.6,12.2,45850,124,8.6,4.9
2019,8,18,09:30,UTC,7,1012.2,61,0,-1,19.8,12,44610,129,7.8,5
2019,8,18,09:40,UTC,7,1012.2,65,0,-1,19.6,12.9,45800,118,9,5.9
2019,8,18,09:50,UTC,7,1012.2,67,0,-1,19.2,13,45160,115,9.7,5.7
2019,8,18,10:00,UTC,7,1012.1,66,0,-1,19.5,13,41390,116,9.1,5.8
2019,8,18,10:10,UTC,7,1012.2,65,0,-1,19.4,12.7,49300,114,9.4,6.7
2019,8,18,10:20,UTC,7,1012.3,65,0,-1,19.4,12.6,44150,118,8.9,6
2019,8,18,10:30,UTC,7,1012.2,66,0,-1,19.2,12.6,47720,119,8.5,5.6
2019,8,18,10:40,UTC,7,1012.2,66,0,-1,19.1,12.6,48790,118,9.9,6.1
2019,8,18,10:50,UTC,7,1012.1,64,0,-1,19.4,12.3,50000,116,9.4,5.4
2019,8,18,11:00,UTC,7,1012,62,0,-1,20,12.6,46970,112,9.1,6.4
2019,8,18,11:10,UTC,7,1011.9,62,0,-1,20,12.6,37040,113,9.8,7.1
2019,8,18,11:20,UTC,7,1011.9,64,0,-1,19.8,12.7,42620,112,9.9,7.4
2019,8,18,11:30,UTC,7,1011.9,63,0,-1,19.7,12.5,42710,113,9.9,7.7
2019,8,18,11:40,UTC,7,1011.8,62,0,-1,20.8,13.2,38980,112,10.2,7.9
2019,8,18,11:50,UTC,5,1011.8,57,0,-1,20.7,11.9,45010,113,10.3,8
2019,8,18,12:00,UTC,3,1011.8,58,0,-1,20.7,12.1,41330,113,10.7,7.3
2019,8,18,12:10,UTC,3,1011.9,56,0,-1,21.1,12,42910,113,11.6,8.7
2019,8,18,12:20,UTC,3,1012,56,0,-1,21.1,12,34000,114,10.5,8.2
2019,8,18,12:30,UTC,5,1012,56,0,-1,21.2,12.1,35740,114,10.5,7.8
2019,8,18,12:40,UTC,3,1011.8,57,0,-1,20.7,11.8,39480,112,10.4,8.4
2019,8,18,12:50,UTC,5,1011.8,59,0,-1,20.2,11.8,46250,113,11.1,8.4
2019,8,18,13:00,UTC,3,1011.7,56,0,-1,20.7,11.7,47770,113,10.8,8.2
2019,8,18,13:10,UTC,1,1011.7,56,0,-1,20.3,11.4,49210,113,11.1,8.2
2019,8,18,13:20,UTC,1,1011.5,58,0,-1,20.4,11.8,49860,113,11.2,8.7
2019,8,18,13:30,UTC,0,1011.5,57,0,-1,20,11.3,49100,114,11.6,8.7
2019,8,18,13:40,UTC,1,1011.5,58,0,-1,20.1,11.5,40910,114,12,8.9
2019,8,18,13:50,UTC,1,1011.5,60,0,-1,19.9,11.9,48570,115,11.6,8.3
2019,8,18,14:00,UTC,3,1011.6,60,0,-1,19.7,11.7,44750,116,10.9,8.2
2019,8,18,14:10,UTC,5,1011.5,61,0,-1,19.7,12,47790,114,11.1,8.5
2019,8,18,14:20,UTC,7,1011.4,61,0,-1,19.6,11.9,46980,116,11.3,7.8
2019,8,18,14:30,UTC,7,1011.2,60,0,-1,19.8,11.9,43960,114,8.8,6
2019,8,18,14:40,UTC,7,1011.1,59,0,-1,19.9,11.7,46550,112,9.8,6.9
2019,8,18,14:50,UTC,5,1010.9,60,0,-1,19.6,11.6,50000,111,9.3,5.8
2019,8,18,15:00,UTC,3,1010.9,60,0,-1,19.7,11.6,40330,114,9.1,6.5
2019,8,18,15:10,UTC,3,1010.9,59,0,-1,19.5,11.4,50000,112,10.7,6
2019,8,18,15:20,UTC,5,1011,61,0,-1,19.3,11.6,50000,112,9.1,6.1
2019,8,18,15:30,UTC,5,1010.9,62,0,-1,19.2,11.7,50000,113,8.9,5.9
2019,8,18,15:40,UTC,7,1010.8,63,0,-1,19.2,11.9,50000,112,8.4,5.9
2019,8,18,15:50,UTC,5,1010.8,65,0,-1,19,12.2,49970,113,8.9,6
2019,8,18,16:00,UTC,7,1010.8,66,0,-1,19,12.5,50000,112,9,6.3
2019,8,18,16:10,UTC,7,1010.8,66,0,-1,19,12.6,50000,111,9.6,6.4
2019,8,18,16:20,UTC,7,1010.8,67,0,-1,19,12.7,47050,113,9.3,6.4
2019,8,18,16:30,UTC,7,1010.8,68,0,-1,18.9,12.8,47770,113,9.1,6.5
2019,8,18,16:40,UTC,7,1010.8,69,0,-1,18.8,12.9,49900,113,9.5,6.3
